seed,gate_mode,optimizer,step,S,examples,elapsed_seconds,log_loss,loss,q,p,u,v,x,w,m,g,h,rho,log_rho,m_rho,delta_min,delta_max,row_norm_max,table_movement,content_horizon,sg_balance,train_overwrite_min_probability,train_recall_min_probability,calibration_probability,certificate_valid,pair_count,train_R
0,learned,sgd,9000,15564.976118559222,334472104,9.498699666990433,-0.6897261965036157,0.5017134211503509,0.986001372681863,0.986001372681863,1.7094487918967685,1.7094487918967685,4.430986144134501,1.3868503910657737,0.9721987069305182,2.974631465477375,4.44281860965066,0.002600979176376969,-5.951867298554219,0.0025286685920268936,0.007279276735455685,0.008385887191054448,0.08463365526176624,0.08460383473546713,1.001592885969782,-22.178821080407307,0.7948558172794398,0.199911768661712,0.8000889499513986,True,56,4
0,learned,sgd,10000,16422.80840538935,387566468,10.563672249991214,-0.6898656711310063,0.5016434497376109,0.9944034992140437,0.9944034992140437,1.7096609562630476,1.7096609562630476,4.485698627018733,1.386824995018955,0.9888383192491346,2.9753198473428997,4.4969046166615465,0.0025974100012541752,-5.953240483808989,0.002568418540041071,0.0072792767354790166,0.008385887191081326,0.08463365526190189,0.08460383473560279,1.0016006627638467,-22.466100615791607,0.7951304409241582,0.19991572352693385,0.8000848879085379,True,56,4
0,learned,sgd,11000,17223.98011750906,443132496,11.610631916992133,-0.6899831556424827,0.5015845178638421,1.001918251181805,1.001918251181805,1.709851971434866,1.709851971434866,4.534223574763906,1.386803246088613,1.0038401820512064,2.975939704079586,4.5449016002901095,0.002594200300485036,-5.954476979228152,0.0026041625019161928,0.007279276735497792,0.008385887191102937,0.08463365526201094,0.08460383473571191,1.001607786290224,-22.72103359834215,0.7953617204584162,0.1999191206103796,0.8000814091648686,True,56,4
0,learned,sgd,12000,17976.52238260868,501064712,12.712937792006414,-0.6900838015025863,0.5015340379989643,1.008709451686312,1.008709451686312,1.7100256143616426,1.7100256143616426,4.577749866297289,1.3867843531090254,1.0174947579213003,2.9765032647543817,4.587975403994859,0.002591285541756542,-5.955601178242149,0.002636619455014538,0.007279276735513154,0.008385887191120645,0.08463365526210026,0.0846038347358012,1.0016143560650725,-22.9498138804557,0.7955598189874764,0.19992207861747882,0.8000783871939641,True,56,4
0,learned,adam,0,0.0,0,0.001689541997620836,-0.36651292058166496,0.6931471805599448,0.5,0.5,1.7,1.7,0.5413248546129181,0.0,0.25,2.9440867909212463,1.0,0.002764372035296034,-5.890941781810344,0.0006910930088240085,-1.817513499889216e-10,1.1343763515800389e-10,4.655738713312595e-05,0.0,0.9999999999545621,-3.6137056389255466,0.5,0.5,0.5,False,56,4
0,learned,adam,3,0.0,720,0.014214833994628862,-0.37158345581105023,0.6896414488409821,0.4999861758971402,0.4999861758971402,1.6999867072725614,1.6999867072725614,0.5413405833249383,0.014997942521821295,0.249986176088246,2.9440439754027814,1.0000099424709965,0.0027646081070201727,-5.890856387499565,0.0006911138090565373,0.003833175435681333,0.004301329043453774,0.062063522629043084,0.06204135375848788,1.000958231342254,-3.612741813189774,0.5010803197851956,0.49649119557835897,0.5037494153484656,True,56,4
0,learned,adam,1000,11.328690783793768,240000,2.4083073750080075,-0.6611844190339625,0.516239528322357,19.515277349273244,19.515277349273244,3.410941738550588,3.410941738550588,1.057782986924537,0.9441510970215424,380.8460500190574,11.6345323987893,1.3558297297219506,7.841038013485221e-11,-23.269064797657013,2.986228355485123e-08,0.003837742702279533,0.004306222914349961,0.06209384284710747,0.062071672226732266,2.078003466889874,-11.25995472473483,0.6698404443955766,0.30060502721420174,0.7199373965411252,True,56,4
0,learned,adam,2000,18.94890040505393,480000,4.840849583997624,-1.5038208340189114,0.22227924348275593,33.37894376763022,33.37894376763022,3.585135959263156,3.585135959263156,0.404292870053069,1.7113251755532224,1114.1538870426202,12.853202464136652,0.9155875539510231,6.852518080027055e-12,-25.706404928280158,7.634759654891976e-09,0.0038394297240478496,0.004307940063530928,0.06210467916035631,0.0620825018979292,5.672098842557783,-7.316072768803619,0.7448843593374219,0.700043708896879,0.8470080866005237,True,56,4
0,learned,adam,3000,24.84174707475492,720000,7.2942545840051025,-2.0191624149587812,0.13276662185843763,36.968546708956474,36.968546708956474,3.6637676174339355,3.6637676174339355,0.46895489893106435,2.238742699482645,1366.6734457722966,13.423194634963963,0.9548662026946158,2.191599945903219e-12,-26.846389269930118,2.995201449821931e-09,0.0038397517209692103,0.004308195061117091,0.06210644331102367,0.062084265731460996,6.495729873565759,-6.746779222399161,0.8131172629781322,0.8434225732099562,0.9036750702915374,True,56,4
0,learned,adam,4000,29.71272255340369,960000,9.749571416992694,-2.392416345762618,0.09140854216415724,39.135965446441695,39.135965446441695,3.7053996646605722,3.7053996646605722,0.624821525283469,2.6062135985207857,1531.6237914250783,13.729987764153666,1.053584431518553,1.1865448395440664e-12,-27.45997552830852,1.8173403058383441e-09,0.0038398979792239273,0.00430830520051656,0.06210722332983389,0.06208504561548283,6.5821621178927625,-6.720726809157442,0.8662463537654688,0.8953103833853601,0.9312604072644047,True,56,4
0,learned,adam,5000,33.89887827553162,1200000,12.352142584015382,-2.70818918066837,0.06665740200607018,40.875715380209236,40.875715380209236,3.732979013926623,3.732979013926623,0.7698380029696409,2.9053206182489575,1670.824107843874,13.935133205672157,1.1503873290251827,7.872217567984924e-13,-27.870266411345103,1.3153090894781282e-09,0.003839990539460061,0.004308373548262497,0.06210771353948323,0.06208553574256402,6.577207437306382,-6.757060139345161,0.9025519859191484,0.9248186137159355,0.9481088282203606,True,56,4
0,learned,adam,6000,37.589893042687706,1440000,14.799538416991709,-2.9877769486122254,0.050399352630904115,42.38958392342003,42.38958392342003,3.7540150089306032,3.7540150089306032,0.8960684611380003,3.1661927774159975,1796.8768252006696,14.092629445240904,1.2383603382201496,5.745100004886772e-13,-28.185258890482384,1.0323237057241295e-09,0.003840055999282088,0.004308421567728846,0.06210806078492068,0.06208588293079946,6.571970790424423,-6.7854993982670155,0.9272729451070625,0.9440424545902452,0.9595420422804202,True,56,4
0,learned,adam,7000,40.904032203641215,1680000,17.2565575420158,-3.242120771551467,0.03908092543536515,43.759244788407806,43.759244788407806,3.771571244176702,3.771571244176702,1.0077890084127723,3.4024293463047224,1914.8715044517958,14.224750314055795,1.3189618658667128,4.411018348420875e-13,-28.44950062811203,8.446533341005157e-10,0.003840105215030361,0.00430845769606816,0.062108323520198884,0.062086145623656684,6.575072517753489,-6.798907078835685,0.9445884870140782,0.9573183593569632,0.9677803721639935,True,56,4
0,learned,adam,8000,43.92044429817172,1920000,19.74056850001216,-3.4775095589891585,0.030884230690332876,45.02885176756955,45.02885176756955,3.7871233296488844,3.7871233296488844,1.1089247918586276,3.62108436164948,2027.5974915057513,14.342303704466596,1.3940386914646778,3.4868501748333885e-13,-28.68460740893354,7.069928667748569e-10,0.0038401438044507494,0.004308486147971399,0.062108531301064814,0.06208635337159341,6.585401605133985,-6.798534381821005,0.9570523754428061,0.9668143205160351,0.9739434574958795,True,56,4
0,learned,adam,9000,46.69492835567756,2160000,22.186932167009218,-3.697761200545708,0.024778939494087826,46.2250260469235,46.2250260469235,3.8014817582049756,3.8014817582049756,1.2021538382394807,3.826160106830607,2136.7530330387563,14.45126408750165,1.4649381578734708,2.804087106902629e-13,-28.90252817500358,5.991641630579063e-10,0.0038401750171805243,0.004308509296145639,0.062108700926906756,0.06208652297103203,6.601264170271458,-6.786227855515888,0.9662248190560093,0.9737789481208778,0.9786716726992346,True,56,4
0,learned,adam,10000,49.26842521616799,2400000,24.699900459003402,-3.905346402597101,0.02013397882060965,47.36466586459325,47.36466586459325,3.8151392645833053,3.8151392645833053,1.2892554337026,4.020116354689685,2243.411572464565,14.55528808538543,1.5325747323096595,2.2773899720767885e-13,-29.110576170771086,5.10912301837182e-10,0.0038402008744429614,0.004308528587658922,0.06210884271800773,0.062086664740454316,6.621357902286735,-6.76347558888127,0.9730973436124951,0.9789885447771416,0.9823656754270261,True,56,4
0,learned,adam,11000,51.67194035252699,2640000,27.239420166995842,-4.101984962182917,0.01653981189501842,48.45883843579499,48.45883843579499,3.82841986717781,3.82841986717781,1.3714339318132363,4.204590177702069,2348.2590225464814,14.65679911055645,1.5975672880965992,1.858942890668734e-13,-29.313598221113086,4.365279415411492e-10,0.003840222704738567,0.00430854496103067,0.062108963405516616,0.06208678540984235,6.644731012071722,-6.731428316602773,0.9783249974646648,0.9829502895422436,0.985292633232183,True,56,4
0,learned,adam,12000,53.929567147825715,2880000,29.82627141699777,-4.2889626863435435,0.013719148979471052,49.51496199875134,49.51496199875134,3.841549714491392,3.841549714491392,1.4495281844098198,4.380756616368263,2451.7314617377892,14.757504598758654,1.6603408119121983,1.5198277581110677e-13,-29.51500919751746,3.7262095309833154e-10,0.003840241420430684,0.004308559056256748,0.06210906759930728,0.06208688958827107,6.670667518131464,-6.691013121429557,0.9823542557060083,0.986007206139515,0.9876388257255605,True,56,4
0,retrieval_frozen,sgd,0,0.0,0,0.0025514170120004565,-0.36651292058166496,0.6931471805599448,0.5,0.5,1.7,1.7,0.5413248546129181,0.0,0.25,2.9440867909212463,1.0,0.002764372035296034,-5.890941781810344,0.0006910930088240085,-1.817513499889216e-10,1.1343763515800389e-10,4.655738713312595e-05,0.0,0.9999999999545621,-3.6137056389255466,0.5,0.5,0.5,False,56,4
0,retrieval_frozen,sgd,3,0.0,720,0.01391862501623109,-0.4307232186149693,0.6500388045186196,0.49999999999998873,0.49999999999998873,1.7,1.7,0.5413248546129181,0.20003914612163667,0.24999999999998873,2.9440867909212463,1.0,0.002764372035296034,-5.890941781810344,0.0006910930088239774,0.0072792767279258146,0.00838588718237672,0.08463365521820007,0.08460383469148626,1.0018198191819814,-3.611885819698083,0.5144178029793189,0.45333852607403635,0.5498436866074372,True,56,4
0,retrieval_frozen,sgd,1000,3776.230261264594,19917128,1.1956448330020066,-0.6107614595709587,0.5429372868379141,1.9376001974499892,1.9376001974499892,1.7380501255300302,1.7380501255300302,0.5413248546129181,1.3630913483575349,3.754294525158237,3.0684279957998144,1.0,0.0021570464703251748,-6.139015367845584,0.008098187754053703,0.007279276778810087,0.008385887240917093,0.08463365551370557,0.08460383498701422,1.0273285489577981,-6.295571842484398,0.5995422002536502,0.21868389614358133,0.7962616634759008,True,56,4
0,retrieval_frozen,sgd,2000,6316.300135017985,45778784,2.3297290420159698,-0.6240136050013294,0.5357896681987214,4.850793370650447,4.850793370650447,1.8626800090812023,1.8626800090812023,0.5413248546129181,1.3972684918698848,23.53019632474632,3.500232300071956,1.0,0.0009106284035523613,-7.001375643421393,0.02142726511447738,0.0072792769387028606,0.008385887424177679,0.08463365643870945,0.08460383591233632,1.1712828154698767,-7.987001730827715,0.6157897691718738,0.21558610323631472,0.801750081668764,True,56,4
0,retrieval_frozen,sgd,3000,8280.582358251637,76406904,3.5520230419933796,-0.67525292118008,0.5090276604485758,9.847870313786148,9.847870313786148,2.0154340235201404,2.0154340235201404,0.5413248546129181,1.5241641236043932,96.98054971715048,4.0790428019349765,1.0,0.0002863281655251333,-8.158371973035214,0.02776826289213068,0.007279277334511454,0.008385887878974955,0.0846336587352945,0.08460383820858826,1.7059483174445147,-8.868562122572477,0.6695273352341309,0.20874582513278145,0.8211508507042734,True,56,4
0,retrieval_frozen,sgd,4000,9904.240851134537,111149260,4.718084958003601,-3.3449469938619125,0.03526208421498308,24.699672820274703,24.699672820274703,2.138394850779168,2.138394850779168,0.5413248546129181,4.224263955289571,610.0738374286169,4.583009245955638,1.0,0.00010452095103043346,-9.166123018325,0.0637654976868251,0.007279279532065448,0.008385890007141947,0.08463366952357146,0.08460384909778576,5.440897997842755,-6.972681996964197,0.9467500132145699,0.8815206865725229,0.9855750219009478,True,56,4
0,retrieval_frozen,sgd,5000,11299.626091843822,149565664,5.857225957995979,-4.863307278613281,0.007724893222582452,26.53968440110016,26.53968440110016,2.1739599623353203,2.1739599623353203,0.5413248546129181,5.7917592456214315,704.3548481099992,4.734923834543166,1.0,7.713720726746577e-05,-9.469924809268827,0.05433196590850538,0.0072792800308530805,0.00838589023455457,0.08463367069777165,0.08460385034800394,6.127196180481672,-6.430086094298846,0.9813625406654415,0.9825685174156141,0.9969566828875809,True,56,4
0,retrieval_frozen,sgd,6000,12529.964347562545,191333260,6.998709792009322,-5.36436217798599,0.004680444579306845,26.98362333939998,26.98362333939998,2.1903316891610416,2.1903316891610416,0.5413248546129181,6.363413201949507,728.1159285226113,4.8057689746992205,1.0,6.694729439716995e-05,-9.611604898933908,0.048745391422072015,0.0072792801339269,0.008385890278083957,0.08463367092285722,0.0846038505892063,6.300159813690383,-6.290300464304679,0.9873603908483745,0.990957569863735,0.9982794911563347,True,56,4
0,retrieval_frozen,sgd,7000,13634.677401213725,236201892,8.161206999997376,-5.65988989363589,0.0034829003665960436,27.21664870229597,27.21664870229597,2.2009093309820678,2.2009093309820678,0.5413248546129181,6.71039711589759,740.7459665841889,4.851846507698332,1.0,6.105386374985429e-05,-9.703754071124278,0.04522540331708518,0.007279280179888106,0.00838589029717051,0.0846336710215491,0.08460385069508286,6.3920974328883435,-6.215560308507225,0.990022812748301,0.993870992311396,0.9987833018878508,True,56,4
0,retrieval_frozen,sgd,8000,14640.148099390584,283970316,9.364850707992446,-5.865779201059972,0.0028348132951530334,27.367716179709763,27.367716179709763,2.20861974804308,2.20861974804308,0.5413248546129181,6.95605566575538,748.9918888931476,4.885584578931297,1.0,5.707032778800512e-05,-9.771226229818955,0.04274521260968905,0.0072792802055747195,0.008385890307767218,0.08463367107632877,0.0846038507538944,6.4521218309559085,-6.16660632325454,0.9915636237431154,0.9953284463738864,0.9990480595328225,True,56,4
0,retrieval_frozen,sgd,9000,15564.976118559222,334472104,10.530064374994254,-6.021834818522914,0.002425215679559913,27.47648430616685,27.47648430616685,2.2146250057978594,2.2146250057978594,0.5413248546129181,7.144282176110082,754.9571898270332,4.911949252374825,1.0,5.4139167787707174e-05,-9.823952645383015,0.040872753972581645,0.007279280221770282,0.008385890314397817,0.08463367111060527,0.08460385079071399,6.495544940191195,-6.131116105234348,0.992582156573036,0.9961986048865492,0.9992112579547143,True,56,4
0,retrieval_frozen,sgd,10000,16422.80840538935,387566468,11.693589917005738,-6.1463999771533295,0.0021411761948953566,27.559942455939694,27.559942455939694,2.2195059101846986,2.2195059101846986,0.5413248546129181,7.295732031782955,759.5504281747072,4.933434271047566,1.0,5.186219746969094e-05,-9.866920405637492,0.039391954294184975,0.0072792802327823255,0.008385890318896198,0.08463367113385604,0.08460385081569576,6.528980417613498,-6.103746298761569,0.9933121684986741,0.9967759088698406,0.9993220318380276,True,56,4
0,retrieval_frozen,sgd,11000,17223.98011750906,443132496,12.813447916996665,-6.249393486750736,0.0019316253373770319,27.626781988855644,27.626781988855644,2.2235937184873027,2.2235937184873027,0.5413248546129181,7.421739060606622,763.2390830597586,4.951467181212752,1.0,5.0025164515144695e-05,-9.90298438884132,0.03818116069445261,0.007279280240684945,0.008385890322112793,0.0846336711504892,0.08460385083356925,6.5558311762353965,-6.081740152047372,0.9938647519502881,0.9971867638211804,0.9994022494251315,True,56,4
0,retrieval_frozen,sgd,12000,17976.52238260868,501064712,13.99785170800169,-6.336762694144089,0.001770023077857036,27.681998114915373,27.681998114915373,2.2270945639385338,2.2270945639385338,0.5413248546129181,7.529173778572431,766.2930196341783,4.966938995188434,1.0,4.8500982982972865e-05,-9.933926492536061,0.037165964705248175,0.007279280246583393,0.008385890324504373,0.084633671162853,0.08460385084686273,6.578061640917815,-6.063502987835506,0.9942998465974673,0.9974941949344441,0.9994631065048858,True,56,4
0,retrieval_frozen,adam,0,0.0,0,0.001552832982270047,-0.36651292058166496,0.6931471805599448,0.5,0.5,1.7,1.7,0.5413248546129181,0.0,0.25,2.9440867909212463,1.0,0.002764372035296034,-5.890941781810344,0.0006910930088240085,-1.817513499889216e-10,1.1343763515800389e-10,4.655738713312595e-05,0.0,0.9999999999545621,-3.6137056389255466,0.5,0.5,0.5,False,56,4
0,retrieval_frozen,adam,3,0.0,720,0.015037832985399291,-0.3715834451361266,0.689641456202852,0.49998617589714023,0.49998617589714023,1.6999867072725614,1.6999867072725614,0.5413248546129181,0.014997942340443524,0.24998617608824605,2.9440439754027814,1.0,0.0027646081070201727,-5.890856387499565,0.0006911138090565375,0.0038331754333718673,0.004301329040859608,0.062063522608598834,0.062041353738036736,1.000958240868864,-3.6126921008353685,0.5010802954148392,0.49649120158380017,0.5037494153031237,True,56,4
0,retrieval_frozen,adam,1000,11.328690783793768,240000,2.458714374981355,-0.7039615786075429,0.4946219336654116,21.092154970044568,21.092154970044568,3.447024240671966,3.447024240671966,0.5413248546129181,0.9726709706273224,444.87900128037575,11.881983029660145,1.0,4.7801406156296045e-11,-23.76396605936809,2.126584183061059e-08,0.0038379888970010356,0.0043064948352594355,0.06209551125842312,0.06207334245559188,2.7074406674229916,-9.390361670534663,0.6413729086970564,0.33799875891032827,0.7256515586538199,True,56,4
0,retrieval_frozen,adam,2000,18.94890040505393,480000,4.916140082990751,-1.5211017933388864,0.218471044355784,33.50291123814876,33.50291123814876,3.592673578181797,3.592673578181797,0.5413248546129181,1.7475544157409764,1122.4450614312746,12.90730591923495,1.0,6.1497367587835144e-12,-25.81461183847605,6.902741653998929e-09,0.0038395166045178813,0.004308024907941201,0.0621052278432196,0.06208305047406909,5.309646451024472,-7.7136182243485525,0.766624591411199,0.6767238574545499,0.851644076745329,True,56,4
0,retrieval_frozen,adam,3000,24.84174707475492,720000,7.423587041994324,-2.049351097387375,0.12881846711244088,37.143842917945385,37.143842917945385,3.6590563820341955,3.6590563820341955,0.5413248546129181,2.261794521379286,1379.6650667130016,13.38869513927614,1.0,2.348157169598198e-12,-26.777390278554627,3.2396704180463107e-09,0.003839845558811149,0.0043082858680765605,0.06210703278325827,0.062084855090342776,6.297700779064806,-6.931895264348317,0.8248078959715563,0.8413286623464165,0.9056630620865745,True,56,4
0,retrieval_frozen,adam,4000,29.71272255340369,960000,9.910960499983048,-2.3908474535038873,0.09155206487473606,38.99843193869532,38.99843193869532,3.7031870576511103,3.7031870576511103,0.5413248546129181,2.6258912639335,1520.8776936770512,13.713595491244723,1.0,1.2260898640959446e-12,-27.42719098249067,1.8647327247470495e-09,0.003839971928941983,0.00430838072576167,0.06210770500125663,0.06208552719247423,6.8401276510739,-6.486915226168531,0.8583360460457706,0.9004231535822215,0.9325094227171832,True,56,4
0,retrieval_frozen,adam,5000,33.89887827553162,1200000,12.285496999975294,-2.6630617491510713,0.06973438535984187,40.303253580196255,40.303253580196255,3.7385234551086324,3.7385234551086324,0.5413248546129181,2.925981324017564,1624.3522491496024,13.976558475649028,1.0,7.246287419383845e-13,-27.95311695129878,1.1770523267660615e-09,0.0038400419675445464,0.004308432597524828,0.06210807579156482,0.062085897919900754,7.237580806809849,-6.155283592577613,0.881726253765891,0.9308536298245443,0.9491159435549715,True,56,4
0,retrieval_frozen,adam,6000,37.589893042687706,1440000,14.767000874999212,-2.899191033699099,0.05506774999638186,41.360918946156666,41.360918946156666,3.769491821546262,3.769491821546262,0.5413248546129181,3.1910142277214875,1710.7256160705415,14.209069267356092,1.0,4.551549271377261e-13,-28.41813853471264,7.786451931352288e-10,0.0038400882929923714,0.004308466780103813,0.06210832132249159,0.06208614340963489,7.569337410794649,-5.8753354855799795,0.899507470886558,0.9493915522153875,0.9604947229037072,True,56,4
0,retrieval_frozen,adam,7000,40.904032203641215,1680000,17.192088957992382,-3.1124605187135908,0.04449134875484096,42.2866719420006,42.2866719420006,3.7980645973198457,3.7980645973198457,0.5413248546129181,3.4333438216810177,1788.162623930381,14.425295228882389,1.0,2.9535733758708095e-13,-28.850590457765072,5.28146951776806e-10,0.0038401222464514925,0.004308491835725674,0.06210850189980744,0.06208632395692123,7.86676307242813,-5.622180832150556,0.9136357250270695,0.9617249712948708,0.968730516715683,True,56,4
0,retrieval_frozen,adam,8000,43.92044429817172,1920000,19.625087541993707,-3.309192858479027,0.036545659371696605,43.13538628109126,43.13538628109126,3.825267703436948,3.825267703436948,0.5413248546129181,3.659055147643741,1860.6615496189559,14.632673444640863,1.0,1.950838577035732e-13,-29.265346889281922,3.629850329803744e-10,0.0038401488212578953,0.0043085114850640255,0.062108643887603045,0.06208646592129487,8.145217256529122,-5.383470118780039,0.9251463114971233,0.9703690442598348,0.9748899186470162,True,56,4
0,retrieval_frozen,adam,9000,46.69492835567756,2160000,22.03021837497363,-3.4928317452528828,0.03041462364579807,43.93679339011795,43.93679339011795,3.8516851052648944,3.8516851052648944,0.5413248546129181,3.8715019859055313,1930.4418134059122,14.835478510726002,1.0,1.3003704526765959e-13,-29.670957021452136,2.5102894947644744e-10,0.003840170565117065,0.004308527610783312,0.06210876067829205,0.06208658269287085,8.413225829512594,-5.15227834505158,0.9346723603049009,0.9766379066352443,0.9795978528591225,True,56,4
0,retrieval_frozen,adam,10000,49.26842521616799,2400000,24.371769999997923,-3.6654942288223955,0.02559152009084029,44.70826579284137,44.70826579284137,3.8776670838683147,3.8776670838683147,0.5413248546129181,4.072752808639856,1998.8290302033495,15.036302308312354,1.0,8.702294141215299e-14,-30.072604616624794,1.7394398158829665e-10,0.0038401889166963955,0.004308541268895945,0.06210885980506015,0.062086681803548885,8.675881088157908,-4.924435715022637,0.9426429807118664,0.9812979557007157,0.9832547368674069,True,56,4
0,retrieval_frozen,adam,11000,51.67194035252699,2640000,26.69742270797724,-3.8286383530263493,0.021739196597116893,45.46033288172183,45.46033288172183,3.9034289558109068,3.9034289558109068,0.5413248546129181,4.264232442417851,2066.6418657169593,15.236757854475771,1.0,5.828009934604244e-14,-30.4735157089516,1.2044409324667488e-10,0.003840204751535992,0.004308553097812843,0.06210894583172492,0.06208676781637066,8.936327912449475,-4.697352369384057,0.9493694451512122,0.9848300915294427,0.986132358986891,True,56,4
0,retrieval_frozen,adam,12000,53.929567147825715,2880000,29.00621237498126,-3.9833655891397006,0.018622856862180685,46.199393683104475,46.199393683104475,3.929102992514241,3.929102992514241,0.5413248546129181,4.447017208086601,2134.3839766864735,15.437850523220545,1.0,3.898103900197462e-14,-30.87570104644113,8.32005050404051e-11,0.003840218634992479,0.004308563506826192,0.06210902168849803,0.062086843661051175,9.196501121500749,-4.469432227017749,0.9550872159499695,0.987551334182164,0.9884221627510815,True,56,4
